,hmdxx_min,hmdxx_max,hmdxx_median-1,hmdxx_max_hour,temp_min,temp_max,dew_point_temp_max,sun_rise,sun_set,visibility_mean,day_of_week,week_of_year,day_type,daily_peak
2009-08-13,21.123678357637157,33.95658219530909,26.702615630571252,14.0,17.2,27.6,18.6,7.0,21.0,24.10000000000001,3.0,33.0,0,21932.0
2009-08-14,21.069400990745546,34.9232188947262,28.50023890736638,15.0,17.1,28.0,20.4,7.0,21.0,23.90000000000001,4.0,33.0,0,22125.0
2009-08-17,31.44762853122219,40.18208514726935,33.21422690408445,11.0,23.2,31.2,23.0,7.0,21.0,21.100000000000012,0.0,34.0,0,24380.0
2009-08-18,29.53325676389048,37.04762853122219,35.12690245998709,15.0,22.6,28.8,21.5,7.0,21.0,23.90000000000001,1.0,34.0,0,23196.0
2009-08-19,20.59645934280737,30.378360980915183,32.46604065896911,15.0,17.8,25.9,18.5,7.0,21.0,24.10000000000001,2.0,34.0,0,21636.0
2009-08-20,25.675396489586333,38.10160135798871,26.574808454476084,13.0,21.0,28.5,22.5,7.0,21.0,22.895833333333343,3.0,34.0,0,22459.0
2009-08-21,25.720922129733534,32.32436403759609,31.701563715156112,11.0,21.5,26.6,21.3,7.0,21.0,24.10000000000001,4.0,34.0,0,20705.0
2009-08-24,16.270715866337365,28.31147897888459,22.505810527544245,15.0,13.8,24.0,16.6,7.0,21.0,24.10000000000001,0.0,35.0,0,18846.0
2009-08-25,17.178011346367438,30.717828537736693,22.011566294281558,14.0,14.6,25.5,17.2,7.0,21.0,23.50000000000001,1.0,35.0,0,19991.0
2009-08-26,16.065369961751912,26.943659501579475,25.97986654281753,13.0,14.6,22.4,18.9,7.0,21.0,21.96250000000001,2.0,35.0,0,18900.0
2009-08-27,11.867990967603893,21.295894867845632,24.41604711950653,13.0,11.5,20.2,10.4,7.0,21.0,24.10000000000001,3.0,35.0,0,17774.0
2009-08-28,14.871318521845016,22.133976218741456,18.6063675113299,11.0,13.5,19.0,14.5,7.0,21.0,23.566666666666674,4.0,35.0,0,17543.0
2009-08-31,11.817770214770412,21.85299707310674,17.497777892889637,14.0,10.9,19.9,11.4,7.0,20.0,24.10000000000001,0.0,36.0,0,17398.0
2009-09-01,11.091007301452198,23.705520129405485,16.89931466450642,16.0,10.6,22.0,12.6,7.0,20.0,24.10000000000001,1.0,36.0,0,17579.0
2009-09-02,14.50859162660134,24.717544439411824,19.290903274964208,12.0,12.9,22.8,15.2,7.0,20.0,23.70000000000001,2.0,36.0,0,18155.0
2009-09-03,14.90338876273794,27.731733044030992,22.032299697793828,13.0,12.9,23.7,15.1,7.0,20.0,23.90000000000001,3.0,36.0,0,18680.0
2009-09-04,16.253114696603753,26.317544439411826,21.983955764714537,15.0,14.4,24.1,14.3,7.0,20.0,24.10000000000001,4.0,36.0,1,18197.0
2009-09-08,20.984722355441328,29.913368333110018,25.122396643212905,13.0,16.7,25.1,18.2,7.0,20.0,17.03333333333334,1.0,37.0,2,19731.0
2009-09-09,19.165710839558557,28.81782853773669,24.395745922382297,12.0,15.8,23.7,17.4,7.0,20.0,23.70000000000001,2.0,37.0,0,19447.0
2009-09-10,14.750956971299276,27.34889431072144,23.276890203170524,11.0,13.7,23.9,15.6,7.0,20.0,24.10000000000001,3.0,37.0,0,19131.0
2009-09-11,14.495894867845635,21.208591626601343,20.484330034904747,13.0,13.1,19.9,13.0,7.0,20.0,24.10000000000001,4.0,37.0,0,17622.0
2009-09-14,14.654082892645626,28.443121089697083,21.60110781539159,13.0,12.6,25.0,15.6,7.0,20.0,24.10000000000001,0.0,38.0,0,18616.0
2009-09-15,13.449749846497788,24.078396781806564,22.95914765073349,14.0,13.0,22.8,15.7,7.0,20.0,24.10000000000001,1.0,38.0,0,18122.0
2009-09-16,9.207459566106193,17.950956971299274,21.06308119431025,14.0,9.0,17.6,9.5,7.0,20.0,24.10000000000001,2.0,38.0,0,17243.0
2009-09-17,10.450838935390133,21.078396781806568,15.397713956770039,15.0,10.4,19.8,10.0,7.0,20.0,24.10000000000001,3.0,38.0,0,17464.0
2009-09-18,8.623514638445526,22.06571083955856,15.414125345511534,10.0,9.3,20.2,14.0,7.0,20.0,24.10000000000001,4.0,38.0,0,17238.0
2009-09-21,16.31214598440572,26.61782853773668,18.0405572017902,14.0,14.0,21.4,19.2,8.0,20.0,18.3375,0.0,39.0,0,17966.0
2009-09-22,27.04322708361796,31.575499122629143,24.866282924408626,16.0,19.8,23.5,20.6,8.0,20.0,13.09166666666667,1.0,39.0,0,18782.0
2009-09-23,21.269400990745538,34.20595943300789,29.229275052618675,12.0,17.3,27.2,20.5,8.0,20.0,17.154166666666672,2.0,39.0,0,19397.0
2009-09-24,14.073912142784918,23.705520129405485,27.342882609750014,14.0,13.2,22.0,15.6,8.0,20.0,22.96666666666668,3.0,39.0,0,17866.0
2009-09-25,11.835889386175372,15.01228497156892,19.273037937616376,14.0,11.1,15.0,9.9,8.0,20.0,24.10000000000001,4.0,39.0,0,16679.0
2009-09-28,12.573912142784918,20.263139940404,20.811010241247327,5.0,11.7,17.4,15.3,8.0,20.0,19.625000000000007,0.0,40.0,0,17197.0
2009-09-29,7.388649992033519,16.918202280750872,16.76923636000091,10.0,8.2,15.5,11.9,8.0,20.0,21.63333333333334,1.0,40.0,0,16969.0
2009-09-30,5.1517390747661285,10.38864999203352,13.234866594778495,14.0,6.6,11.2,6.3,8.0,20.0,24.10000000000001,2.0,40.0,0,17026.0
2009-10-01,2.197440171251908,10.234850945614632,6.558063256097746,14.0,4.0,11.4,5.5,8.0,19.0,24.10000000000001,3.0,40.0,0,17462.0
2009-10-02,4.057140371635438,14.870715866337367,6.5564972518010345,21.0,5.0,12.4,12.4,8.0,19.0,16.25,4.0,40.0,1,17147.0
2010-05-25,20.484571848377694,33.61336833311002,24.73138047073123,12.0,16.6,28.4,17.7,6.0,21.0,23.70000000000001,1.0,21.0,2,21656.0
2010-05-26,22.2845718483777,37.70453362106184,28.56620055430906,16.0,18.5,31.4,18.8,6.0,21.0,24.10000000000001,2.0,21.0,0,22904.0
2010-05-27,22.057491750973984,35.75658219530909,31.431008699471725,15.0,17.9,29.3,18.6,6.0,21.0,24.10000000000001,3.0,21.0,0,22416.0
2010-05-28,20.501129431172625,28.217544439411824,28.313393660199555,13.0,17.9,26.1,15.5,6.0,21.0,24.10000000000001,4.0,21.0,0,20539.0
2010-05-31,19.920139763555,32.95738632965358,26.70303602077032,13.0,16.9,27.6,19.5,6.0,21.0,23.100000000000005,0.0,22.0,0,20993.0
2010-06-01,18.71282307039232,28.061896087269663,25.09216076866017,15.0,17.2,27.7,18.6,6.0,21.0,21.63333333333334,1.0,22.0,0,21020.0
2010-06-02,17.065369961751912,31.109337363372603,25.89286876370441,13.0,15.6,26.5,20.4,6.0,21.0,18.00833333333333,2.0,22.0,0,20436.0
2010-06-03,20.757491750973987,25.408666269552842,24.73748996787269,11.0,16.6,20.6,16.9,6.0,21.0,22.229166666666675,3.0,22.0,0,18380.0
2010-06-04,15.91754443941183,26.19442934458952,22.74665321454701,15.0,13.5,22.1,16.4,6.0,21.0,23.229166666666675,4.0,22.0,0,18641.0
2010-06-07,10.555658281918095,19.33588938617537,15.332383455178304,13.0,10.7,19.4,9.9,6.0,21.0,24.10000000000001,0.0,23.0,0,17170.0
2010-06-08,7.388649992033519,20.108744854074658,14.395059802636295,13.0,8.2,20.2,8.7,6.0,21.0,24.10000000000001,1.0,23.0,0,17500.0
2010-06-09,15.052997073106738,17.79139954453214,16.325067659232882,20.0,12.7,15.2,13.7,6.0,21.0,13.749999999999995,2.0,23.0,0,17323.0
2010-06-10,15.81282307039232,21.90338876273794,16.091726522262572,16.0,13.4,19.9,13.5,6.0,21.0,22.49583333333334,3.0,23.0,0,17340.0
2010-06-11,15.205520129405484,24.978011346367435,18.705300590268347,14.0,13.4,22.8,14.5,6.0,21.0,24.10000000000001,4.0,23.0,0,17858.0
2010-06-14,20.757491750973987,28.975396489586334,23.39365950157948,17.0,16.6,24.4,18.6,6.0,22.0,23.70000000000001,0.0,24.0,0,18861.0
2010-06-15,16.034511612291222,21.963139940404,25.55806537698891,0.0,14.1,22.1,14.5,6.0,22.0,24.10000000000001,1.0,24.0,0,18342.0
2010-06-16,16.566005974019234,33.621693030877324,19.658098819731894,12.0,14.8,25.5,21.0,6.0,22.0,21.429166666666674,2.0,24.0,0,18709.0
2010-06-17,15.256910119164669,27.507265101701414,19.008842715642047,16.0,13.6,24.2,14.7,6.0,22.0,23.70000000000001,3.0,24.0,0,18566.0
2010-06-18,14.932355823177435,29.749161922375965,22.069287232672767,17.0,13.7,26.5,15.9,6.0,22.0,24.10000000000001,4.0,24.0,0,19340.0
2010-06-21,20.076890203170525,30.77539648958634,26.97802387864783,15.0,17.0,26.1,16.5,6.0,22.0,24.10000000000001,0.0,25.0,0,20981.0
2010-06-22,23.66940099074554,32.6556870190057,26.01160129526627,16.0,19.0,24.1,21.9,6.0,22.0,21.029166666666672,1.0,25.0,0,20039.0
2010-06-23,23.81147897888459,37.007787179158285,26.232286295894877,19.0,18.8,28.3,22.2,6.0,22.0,24.10000000000001,2.0,25.0,0,21527.0
2010-06-24,23.013439886276487,33.25351887033092,33.55407626480329,11.0,18.6,26.2,21.9,6.0,22.0,22.695833333333344,3.0,25.0,0,20518.0
2010-06-25,17.541361032086392,28.06571083955856,29.97763151620193,16.0,14.8,24.7,15.4,6.0,22.0,24.10000000000001,4.0,25.0,0,19165.0
2010-06-28,20.524500900645272,36.209456845280975,26.431330693545924,12.0,17.1,28.9,21.4,6.0,22.0,20.787500000000012,0.0,26.0,0,21415.0
2010-06-29,12.060435022533202,20.524500900645272,29.622450056687335,0.0,12.2,19.5,14.1,6.0,22.0,24.10000000000001,1.0,26.0,0,17598.0
2010-06-30,9.347222470944775,20.84393049942395,17.217794407935344,15.0,9.1,20.1,8.9,6.0,22.0,24.10000000000001,2.0,26.0,1,17102.0
2010-07-02,11.889632072129235,26.856384833553296,18.27061223312265,15.0,11.8,24.7,12.4,6.0,22.0,24.10000000000001,4.0,26.0,2,16655.0
2010-07-05,29.333256763890482,44.269640794910174,31.41522764014684,14.0,22.8,33.8,24.0,6.0,22.0,19.300000000000008,0.0,27.0,0,24567.0
2010-07-06,31.42089230385636,41.10945684528099,39.73030531282291,13.0,23.6,33.1,22.4,6.0,22.0,20.50000000000001,1.0,27.0,0,24671.0
2010-07-07,29.15863900300384,42.668446924117106,36.45911667188976,16.0,23.3,32.0,23.7,6.0,22.0,22.366666666666674,2.0,27.0,0,25048.0
2010-07-08,33.621693030877324,43.378525478376474,36.49876854464762,12.0,24.7,33.3,23.7,6.0,22.0,24.10000000000001,3.0,27.0,0,25075.0
2010-07-09,24.909337363372604,33.221693030877326,37.67973200241474,0.0,20.3,24.8,21.4,6.0,22.0,21.025000000000013,4.0,27.0,0,20661.0
2010-07-12,27.24434063811427,33.36544482584713,28.62857982671887,13.0,20.4,24.9,21.6,6.0,21.0,22.700000000000006,0.0,28.0,0,20638.0
2010-07-13,28.2232188947262,36.38617510290029,30.84837297697444,10.0,21.2,27.5,22.6,6.0,21.0,18.76666666666668,1.0,28.0,0,21740.0
2010-07-14,27.85351887033092,35.2294408823781,31.98066735913364,13.0,20.2,26.4,21.9,6.0,21.0,19.62500000000001,2.0,28.0,0,22703.0
2010-07-15,27.079680109058227,37.529440882378104,31.442933423258406,14.0,21.0,28.9,22.3,6.0,21.0,21.50000000000001,3.0,28.0,0,23661.0
2010-07-16,29.67053457979718,35.079680109058216,34.74403042835898,14.0,22.1,29.0,22.4,6.0,21.0,23.70000000000001,4.0,28.0,0,22743.0
2010-07-19,25.857386329653572,33.04434063811427,28.93505899094421,16.0,19.8,26.2,20.9,6.0,21.0,22.300000000000008,0.0,29.0,0,21527.0
2010-07-20,23.34183881172893,34.34434063811427,29.77639578891417,14.0,18.6,27.5,19.2,6.0,21.0,24.10000000000001,1.0,29.0,0,21883.0
2010-07-21,23.94183881172892,36.78791723936239,28.30822769973616,13.0,19.2,30.1,21.0,6.0,21.0,24.10000000000001,2.0,29.0,0,22329.0
2010-07-22,22.36940099074554,32.74348439264229,28.413139940404,13.0,18.4,28.1,19.3,6.0,21.0,24.10000000000001,3.0,29.0,0,21699.0
2010-07-23,22.71147897888459,41.60165462990002,30.12956332442695,14.0,17.7,29.8,24.6,6.0,21.0,19.42083333333334,4.0,29.0,0,21974.0
2010-07-26,19.532138712197327,32.620922129733536,26.369252772910684,17.0,16.9,28.4,17.2,6.0,21.0,24.10000000000001,0.0,30.0,0,21627.0
2010-07-27,21.157491750973985,34.15863900300384,28.853017697743503,15.0,17.0,28.3,19.5,7.0,21.0,24.10000000000001,1.0,30.0,0,22472.0
2010-07-28,23.70866626955284,41.1726603392075,29.69099632580963,13.0,18.9,30.1,23.8,7.0,21.0,21.56666666666668,2.0,30.0,0,22415.0
2010-07-29,19.702954785535667,26.986588049220227,31.87570312513553,14.0,16.1,24.3,15.3,7.0,21.0,23.90000000000001,3.0,30.0,0,19770.0
2010-07-30,18.295894867845632,27.109337363372603,23.921909060596075,14.0,16.0,22.9,16.1,7.0,21.0,24.10000000000001,4.0,30.0,1,18902.0
2010-08-03,27.84434063811427,40.52170942402543,32.507371443822215,15.0,20.9,31.2,22.7,7.0,21.0,15.700000000000005,1.0,31.0,2,23431.0
2010-08-04,28.705286042363443,41.57852547837648,35.46861403076819,14.0,20.8,31.5,23.2,7.0,21.0,16.56666666666667,2.0,31.0,0,23661.0
2010-08-05,24.79442934458951,36.70453362106184,35.2196419812269,13.0,20.7,30.4,22.5,7.0,21.0,23.70000000000001,3.0,31.0,0,23158.0
2010-08-06,15.832355823177435,26.341361032086397,31.98207460667575,17.0,14.6,23.6,15.2,7.0,21.0,24.10000000000001,4.0,31.0,0,18980.0
2010-08-09,26.965907483395075,37.3294408823781,30.356880831707567,13.0,20.2,28.1,22.6,7.0,21.0,18.766666666666676,0.0,32.0,0,21591.0
2010-08-10,29.04762853122219,39.568446924117104,30.492579985208256,14.0,20.8,29.7,23.4,7.0,21.0,18.500000000000007,1.0,32.0,0,23531.0
2010-08-11,27.324364037596087,37.3294408823781,33.03302503106985,15.0,20.0,28.1,22.5,7.0,21.0,23.366666666666678,2.0,32.0,0,23312.0
2010-08-12,26.72450090064527,33.944340638114284,32.91559307081742,12.0,22.1,27.2,20.3,7.0,21.0,24.10000000000001,3.0,32.0,0,22535.0
2010-08-13,24.27539648958634,34.62089230385636,30.92436403759609,16.0,19.6,26.8,21.0,7.0,21.0,24.10000000000001,4.0,32.0,0,22046.0
2010-08-16,20.45991568707659,30.975499122629138,34.55625111548993,0.0,18.2,27.0,20.6,7.0,21.0,24.10000000000001,0.0,33.0,0,21052.0
2010-08-17,18.17801134636744,30.324204284415732,28.060747869504862,14.0,15.6,27.8,15.4,7.0,21.0,24.10000000000001,1.0,33.0,0,20290.0
2010-08-18,18.564688358177353,28.641838811728924,24.605381011415965,14.0,16.2,23.9,17.8,7.0,21.0,24.10000000000001,2.0,33.0,0,19716.0
2010-08-19,20.55188467078159,33.92776867159132,24.867730602846603,12.0,17.2,28.5,20.1,7.0,21.0,24.10000000000001,3.0,33.0,0,20627.0
2010-08-20,16.11214598440572,25.343121089697085,26.14884754027711,12.0,13.8,22.7,14.3,7.0,21.0,24.10000000000001,4.0,33.0,0,18831.0
2010-08-23,24.027768671591325,26.387917239362388,27.93697068067119,0.0,18.6,20.6,18.9,7.0,21.0,24.10000000000001,0.0,34.0,0,18142.0
2010-08-24,20.52092212973353,27.875880811082467,24.78302629960321,16.0,16.3,23.0,16.9,7.0,21.0,24.10000000000001,1.0,34.0,0,18945.0
2010-08-25,18.963139940404,32.06254632477382,23.759258789641713,14.0,15.3,25.9,20.3,7.0,21.0,24.10000000000001,2.0,34.0,0,19407.0
2010-08-26,15.117770214770413,24.332138712197324,24.943679894983525,15.0,13.8,21.7,13.9,7.0,21.0,24.10000000000001,3.0,34.0,0,18184.0
2010-08-27,11.661896087269659,26.303388762737946,19.610230891606285,17.0,10.7,24.3,14.5,7.0,21.0,24.10000000000001,4.0,34.0,0,17880.0
2010-08-30,26.82776867159132,41.18801552544017,30.4561205685213,13.0,21.4,34.2,20.6,7.0,20.0,22.300000000000008,0.0,35.0,0,24306.0
2010-08-31,29.004533621061835,40.35568701900571,34.29927275300817,17.0,22.7,32.9,21.6,7.0,20.0,22.566666666666674,1.0,35.0,0,24917.0
2010-09-01,28.48034186307062,39.48231952402122,35.28066735913364,13.0,22.1,32.4,20.4,7.0,20.0,23.10000000000001,2.0,35.0,0,24444.0
2010-09-02,30.70254445354482,37.25351887033092,33.65543249368164,14.0,22.9,29.6,22.9,7.0,20.0,23.90000000000001,3.0,35.0,0,23549.0
2010-09-03,18.632138712197325,33.92169303087733,32.59247798395507,9.0,16.0,25.5,22.1,7.0,20.0,23.366666666666674,4.0,35.0,1,20876.0
2010-09-07,18.79139954453214,34.817828537736695,20.520620660221432,14.0,15.6,29.6,17.8,7.0,20.0,24.10000000000001,1.0,36.0,2,19476.0
2010-09-08,16.75299707310674,21.324204284415732,24.82444489449372,0.0,14.5,18.8,13.7,7.0,20.0,23.90000000000001,2.0,36.0,0,17307.0
2010-09-09,14.01282307039232,18.102906242482707,18.85545104241759,14.0,12.5,16.3,11.6,7.0,20.0,24.10000000000001,3.0,36.0,0,17395.0
2010-09-10,14.303620868190341,21.956384833553294,16.437353642291473,15.0,12.5,20.1,12.4,7.0,20.0,24.10000000000001,4.0,36.0,0,16997.0
2010-09-13,14.954423196920546,25.654082892645626,18.815554845893487,13.0,13.2,23.6,14.4,7.0,20.0,24.10000000000001,0.0,37.0,0,17627.0
2010-09-14,10.40874485407466,20.20874485407466,18.691008824998452,13.0,10.0,19.8,9.7,7.0,20.0,24.10000000000001,1.0,37.0,0,17279.0
2010-09-15,9.175850262069854,17.808744854074657,14.881942917724759,16.0,9.5,17.4,9.9,7.0,20.0,24.10000000000001,2.0,37.0,0,17247.0
2010-09-16,12.941106334984866,17.62450090064527,15.419912683634793,16.0,11.5,14.5,14.1,7.0,20.0,17.87083333333334,3.0,37.0,0,17183.0
2010-09-17,9.228665683400633,16.971318521845017,14.812399379491493,14.0,9.1,15.8,11.4,7.0,20.0,24.10000000000001,4.0,37.0,0,16544.0
2010-09-20,6.5577637820951535,18.00874485407466,13.088618341601007,12.0,7.2,17.6,9.1,8.0,20.0,24.10000000000001,0.0,38.0,0,17342.0
2010-09-21,11.616308100737053,31.543484392642288,14.790319686790713,14.0,11.0,26.7,16.9,8.0,20.0,24.10000000000001,1.0,38.0,0,18327.0
2010-09-22,15.559915687076593,28.18740695677223,26.76392172256921,0.0,13.3,22.9,18.4,8.0,20.0,22.633333333333344,2.0,38.0,0,17801.0
2010-09-23,10.61630810073705,23.56940099074555,23.9053773913242,13.0,10.0,19.6,16.5,8.0,20.0,23.70000000000001,3.0,38.0,0,17782.0
2010-09-24,18.465369961751914,36.75658219530909,21.475960547781742,12.0,16.2,30.5,19.7,8.0,20.0,21.566666666666674,4.0,38.0,0,18811.0
2010-09-27,9.491007301452203,18.423678357637158,12.77063171790599,17.0,9.0,15.7,14.6,8.0,20.0,17.208333333333332,0.0,39.0,0,17718.0
2010-09-28,14.653114696603751,21.494429344589516,17.36571083955856,13.0,12.8,17.4,15.8,8.0,20.0,16.000000000000007,1.0,39.0,0,17322.0
2010-09-29,12.21282307039232,21.67071586633736,16.970280733454057,15.0,10.7,19.2,14.0,8.0,20.0,24.10000000000001,2.0,39.0,0,17158.0
2010-09-30,15.20859162660134,21.665710839558557,18.515710839558558,13.0,13.2,18.3,14.8,8.0,20.0,18.429166666666674,3.0,39.0,0,17225.0
2010-10-01,8.712309260415577,15.812284971568921,17.949752961625194,15.0,9.0,15.8,10.2,8.0,19.0,24.10000000000001,4.0,39.0,0,16289.0
2010-10-04,2.379152359589284,10.897359345033603,7.016876563355358,12.0,4.1,12.0,8.0,8.0,19.0,24.10000000000001,0.0,40.0,0,17501.0
2010-10-05,9.085911682082779,14.761896087269662,9.468113550718734,14.0,9.3,15.0,10.7,8.0,19.0,21.633333333333344,1.0,40.0,0,17528.0
2010-10-06,10.367990967603893,18.50552012940549,10.266437076377482,16.0,10.0,16.8,10.9,8.0,19.0,23.56666666666668,2.0,40.0,0,17457.0
2010-10-07,8.989479865156541,19.527486836704217,13.332695241762169,13.0,9.2,19.5,10.0,8.0,19.0,24.10000000000001,3.0,40.0,0,17256.0
2010-10-08,7.692228481977078,24.016308100737053,13.360199209108831,15.0,8.2,23.4,10.1,8.0,19.0,24.10000000000001,4.0,40.0,1,16745.0
2011-05-24,9.775850262069854,21.94889431072144,23.858192272029186,0.0,10.1,18.6,15.6,6.0,21.0,24.10000000000001,1.0,21.0,2,16635.0
2011-05-25,7.967827222349763,16.18658804922023,19.98789845873429,23.0,8.4,15.1,12.8,6.0,21.0,22.366666666666674,2.0,21.0,0,16378.0
2011-05-26,12.408591626601341,25.717828537736693,13.425785210215144,18.0,10.8,20.5,16.9,6.0,21.0,13.158333333333335,3.0,21.0,0,16733.0
2011-05-27,12.70859162660134,16.212145984405726,15.702066244316027,16.0,11.1,13.9,12.5,6.0,21.0,8.133333333333338,4.0,21.0,0,16343.0
2011-05-30,20.363723173173266,32.30595943300789,22.21007262421871,17.0,16.9,24.9,19.8,6.0,21.0,16.787499999999998,0.0,22.0,0,18767.0
2011-05-31,20.52367835763716,37.721693030877326,24.632201232249773,13.0,16.8,29.6,21.0,6.0,21.0,23.10000000000001,1.0,22.0,0,20870.0
2011-06-01,15.450838935390134,32.64434063811427,33.62243292439753,0.0,15.3,25.8,19.1,6.0,21.0,24.10000000000001,2.0,22.0,0,19052.0
2011-06-02,8.266005974019235,19.1396177465731,25.876337676749305,16.0,9.4,19.8,6.0,6.0,21.0,24.10000000000001,3.0,22.0,0,16171.0
2011-06-03,8.304924048771563,23.428665683400634,13.078653543753152,17.0,9.8,23.3,8.8,6.0,21.0,24.10000000000001,4.0,22.0,0,16597.0
2011-06-06,16.205081051131213,29.94582223160262,22.686749872141856,15.0,14.1,26.1,15.2,6.0,21.0,24.10000000000001,0.0,23.0,0,19121.0
2011-06-07,19.007638712820253,37.937682604465095,22.702542102629828,16.0,16.1,28.8,21.8,6.0,21.0,18.43333333333334,1.0,23.0,0,20627.0
2011-06-08,23.66940099074554,42.346432132593506,30.863425868432127,14.0,19.7,33.3,22.3,6.0,21.0,20.966666666666672,2.0,23.0,0,22765.0
2011-06-09,14.486592831602449,32.87968010905822,31.97388217493418,12.0,13.3,26.8,19.0,6.0,21.0,24.10000000000001,3.0,23.0,0,19875.0
2011-06-10,11.717770214770413,19.68699370171777,26.716686281028228,16.0,10.8,18.9,10.4,6.0,21.0,24.10000000000001,4.0,23.0,0,16913.0
2011-06-13,10.949749846497788,20.20508105113121,17.60975155839571,17.0,10.5,18.1,12.7,6.0,22.0,23.90000000000001,0.0,24.0,0,16573.0
2011-06-14,13.678396781806564,21.30799584235248,17.85136426629768,14.0,12.4,19.2,11.9,6.0,22.0,24.10000000000001,1.0,24.0,0,17138.0
2011-06-15,13.38659283160245,29.256384833553295,18.55239755617666,14.0,12.2,27.1,12.6,6.0,22.0,24.10000000000001,2.0,24.0,0,18725.0
2011-06-16,17.70362086819034,28.06571083955856,24.02485765182579,14.0,15.9,24.7,15.5,6.0,22.0,23.90000000000001,3.0,24.0,0,18807.0
2011-06-17,21.313439886276488,27.984722355441328,22.921107053207656,16.0,16.9,23.7,16.6,6.0,22.0,16.891666666666673,4.0,24.0,0,18575.0
2011-06-20,14.487231117169225,25.27391214278492,18.635368554695148,14.0,14.2,24.4,9.3,6.0,22.0,24.10000000000001,0.0,25.0,0,18924.0
2011-06-21,20.30859162660134,27.96940099074554,21.128693980671763,11.0,18.7,25.6,15.1,6.0,22.0,24.10000000000001,1.0,25.0,0,19985.0
2011-06-22,21.86940099074554,29.90595943300789,25.047777892889638,17.0,17.9,22.5,19.8,6.0,22.0,13.59583333333333,2.0,25.0,0,18792.0
2011-06-23,23.741353791902856,29.70254445354482,24.95557894499984,10.0,18.1,22.9,19.3,6.0,22.0,16.945833333333336,3.0,25.0,0,19023.0
2011-06-24,22.06940099074555,28.26975036613463,27.05150356501256,16.0,18.1,22.7,18.6,6.0,22.0,21.56666666666668,4.0,25.0,0,18344.0
2011-06-27,17.232138712197326,28.81147897888459,23.02314559695803,13.0,14.6,23.9,16.6,6.0,22.0,24.10000000000001,0.0,26.0,0,19168.0
2011-06-28,19.20799584235248,34.286459498729265,25.421107053207656,12.0,17.0,26.3,21.3,6.0,22.0,21.833333333333343,1.0,26.0,0,19977.0
2011-06-29,15.408591626601341,25.749161922375965,26.038902198966586,16.0,13.8,22.6,13.8,6.0,22.0,24.10000000000001,2.0,26.0,0,17543.0
2011-06-30,12.928665683400636,27.765369961751915,18.95651519184017,15.0,12.8,26.3,11.2,6.0,22.0,24.10000000000001,3.0,26.0,1,18045.0
2011-07-04,15.561896087269659,30.55638483355329,29.461779364945716,16.0,14.6,28.4,12.3,6.0,22.0,24.10000000000001,0.0,27.0,2,20389.0
2011-07-05,16.224717186227924,35.157386329653576,24.332827486619664,15.0,14.9,29.8,17.6,6.0,22.0,24.10000000000001,1.0,27.0,0,21000.0
2011-07-06,25.34348439264229,35.254204867902075,29.068822085346106,14.0,20.4,29.2,19.0,6.0,22.0,24.10000000000001,2.0,27.0,0,21326.0
